Price,High,Low,Open,Volume
1878.0,1878.0,1877.300048828125,1877.5,17903
1878.0999755859375,1878.0999755859375,1877.800048828125,1878.0,10587
1878.800048828125,1879.0,1877.9000244140625,1878.0999755859375,11541
1878.9000244140625,1879.0,1878.300048828125,1878.9000244140625,10652
1878.699951171875,1878.800048828125,1878.300048828125,1878.800048828125,11928
1878.699951171875,1879.0,1878.699951171875,1878.800048828125,6675
1879.0,1879.9000244140625,1878.699951171875,1878.699951171875,44651
1878.800048828125,1879.5999755859375,1878.800048828125,1879.0,13649
1879.4000244140625,1879.4000244140625,1878.5999755859375,1878.9000244140625,5567
1879.0,1879.5,1878.4000244140625,1879.4000244140625,14311
1877.5999755859375,1879.0,1877.4000244140625,1878.9000244140625,10792
1878.5999755859375,1878.800048828125,1877.5,1877.800048828125,9565
1877.9000244140625,1878.5999755859375,1877.300048828125,1878.5999755859375,11501
1877.5999755859375,1878.300048828125,1877.199951171875,1877.9000244140625,15997
1878.300048828125,1878.4000244140625,1877.300048828125,1877.699951171875,6767
1877.699951171875,1878.9000244140625,1877.699951171875,1878.300048828125,11201
1877.199951171875,1878.0,1876.800048828125,1878.0,8995
1877.5,1877.5999755859375,1876.5,1877.199951171875,23637
1877.800048828125,1878.0,1877.5,1877.5,10765
1877.5,1877.9000244140625,1876.699951171875,1877.699951171875,12757
1876.5999755859375,1878.0,1876.5999755859375,1877.5999755859375,17567
1876.9000244140625,1877.0,1876.800048828125,1877.0,6002
1877.0,1877.0,1876.199951171875,1876.9000244140625,12150
1875.5999755859375,1877.0,1875.5999755859375,1877.0,14060
1876.9000244140625,1877.0,1875.4000244140625,1875.9000244140625,11843
1878.0,1878.0,1876.9000244140625,1877.0,16808
1877.4000244140625,1878.0,1877.4000244140625,1878.0,11173
1877.9000244140625,1878.0,1876.800048828125,1877.5,9064
1877.699951171875,1878.0,1877.199951171875,1878.0,14144
1877.699951171875,1878.199951171875,1877.0999755859375,1877.5999755859375,16411
1877.9000244140625,1878.0,1876.699951171875,1877.699951171875,12922
1877.5999755859375,1878.0,1877.0,1877.9000244140625,12342
1877.5999755859375,1877.9000244140625,1877.4000244140625,1877.699951171875,14326
1877.0999755859375,1877.5999755859375,1877.0999755859375,1877.5999755859375,17666
1876.9000244140625,1877.5999755859375,1876.9000244140625,1877.300048828125,13261
1877.0,1877.0,1876.4000244140625,1876.4000244140625,12437
1877.699951171875,1877.699951171875,1876.9000244140625,1877.0,14469
1877.300048828125,1877.800048828125,1877.0999755859375,1877.699951171875,13827
1878.0,1878.0999755859375,1877.199951171875,1877.199951171875,33903
1878.5,1878.5,1878.0,1878.0,35659
1879.300048828125,1879.300048828125,1878.5,1878.5,43623
1879.199951171875,1879.300048828125,1878.300048828125,1879.199951171875,41741
1879.0,1879.4000244140625,1878.199951171875,1879.300048828125,49531
1878.199951171875,1878.800048828125,1877.699951171875,1878.800048828125,34429
1878.199951171875,1878.5,1877.699951171875,1878.199951171875,24213
1877.4000244140625,1878.4000244140625,1877.4000244140625,1878.199951171875,27992
1877.9000244140625,1878.199951171875,1877.4000244140625,1877.5,26640
1878.0999755859375,1878.0999755859375,1877.5,1877.800048828125,19869
1877.5999755859375,1878.0999755859375,1877.5999755859375,1878.0,85371
1877.199951171875,1877.800048828125,1877.0999755859375,1877.699951171875,63990
1877.0999755859375,1877.4000244140625,1876.9000244140625,1877.300048828125,40931
1877.300048828125,1877.4000244140625,1877.0,1877.0999755859375,35094
1878.199951171875,1878.199951171875,1877.300048828125,1877.4000244140625,52742
1878.4000244140625,1878.5,1878.199951171875,1878.199951171875,45427
1878.5999755859375,1878.5999755859375,1878.300048828125,1878.5,50092
1878.300048828125,1878.9000244140625,1878.300048828125,1878.5999755859375,106709
1878.0,1878.4000244140625,1877.9000244140625,1877.9000244140625,40620
1877.4000244140625,1877.9000244140625,1877.300048828125,1877.800048828125,66197
1877.4000244140625,1877.5,1877.0,1877.4000244140625,67334
1877.199951171875,1877.5999755859375,1877.0999755859375,1877.300048828125,67823
1877.0,1877.300048828125,1876.800048828125,1877.199951171875,79368
1876.5999755859375,1877.300048828125,1876.5999755859375,1876.9000244140625,82113
1877.199951171875,1877.4000244140625,1876.300048828125,1876.5,68548
1877.5999755859375,1878.0,1877.199951171875,1877.300048828125,76645
1877.9000244140625,1878.0,1877.5,1877.5,51261
1878.800048828125,1878.800048828125,1877.800048828125,1877.9000244140625,73892
1878.9000244140625,1879.0,1878.5999755859375,1878.699951171875,76648
1878.0,1879.0,1877.9000244140625,1878.800048828125,79831
1878.300048828125,1878.5,1877.9000244140625,1878.0,75834
1878.800048828125,1878.9000244140625,1878.0999755859375,1878.199951171875,63573
1878.9000244140625,1879.0999755859375,1878.5999755859375,1878.800048828125,55433
1878.9000244140625,1879.199951171875,1878.699951171875,1879.0,79242
1878.9000244140625,1879.0,1878.0,1878.9000244140625,65240
1878.699951171875,1879.0999755859375,1878.5999755859375,1878.9000244140625,53912
1878.9000244140625,1879.4000244140625,1878.699951171875,1878.699951171875,55166
1878.5999755859375,1879.199951171875,1878.5,1878.9000244140625,51045
1878.5999755859375,1879.0,1878.5999755859375,1878.9000244140625,39236
1878.0,1878.699951171875,1875.300048828125,1878.699951171875,28296
1885.0999755859375,1885.800048828125,1877.5999755859375,1879.5999755859375,0
1886.4000244140625,1886.4000244140625,1884.0999755859375,1885.4000244140625,360948
1884.300048828125,1886.5,1884.0999755859375,1886.5,100480
1881.4000244140625,1884.4000244140625,1881.199951171875,1884.4000244140625,96294
1882.5,1884.0,1880.199951171875,1880.9000244140625,98511
1880.5999755859375,1882.9000244140625,1880.5,1882.800048828125,42734
1881.9000244140625,1884.300048828125,1880.4000244140625,1880.4000244140625,76117
1882.800048828125,1883.4000244140625,1880.800048828125,1881.5,62073
1884.300048828125,1884.5999755859375,1882.0,1882.4000244140625,62558
1885.699951171875,1886.699951171875,1884.0,1884.300048828125,83365
1883.5,1885.800048828125,1883.4000244140625,1885.699951171875,61185
1881.300048828125,1883.9000244140625,1881.199951171875,1883.5999755859375,43382
1883.300048828125,1883.4000244140625,1881.4000244140625,1881.4000244140625,45049
1881.4000244140625,1884.5,1881.199951171875,1883.5999755859375,46414
1883.5,1883.5999755859375,1881.4000244140625,1881.4000244140625,34456
1883.800048828125,1884.4000244140625,1882.4000244140625,1883.5,29739
1887.5999755859375,1887.5999755859375,1883.5999755859375,1883.800048828125,86765
1889.800048828125,1889.9000244140625,1887.5999755859375,1888.199951171875,70853
1891.0,1891.5,1889.9000244140625,1890.4000244140625,137392
1891.0999755859375,1891.9000244140625,1890.5999755859375,1890.800048828125,46529
1890.199951171875,1891.4000244140625,1890.0,1891.4000244140625,36155
1890.800048828125,1892.699951171875,1890.0999755859375,1890.199951171875,68758
1889.800048828125,1890.800048828125,1889.4000244140625,1890.699951171875,33537
1890.800048828125,1891.5,1889.5999755859375,1889.9000244140625,40072
1892.300048828125,1892.300048828125,1890.9000244140625,1891.5,34789
1894.199951171875,1894.300048828125,1892.0999755859375,1892.300048828125,55381
1892.5999755859375,1894.5,1892.199951171875,1894.5,27380
1892.300048828125,1893.199951171875,1892.0,1892.5999755859375,29040
1892.0,1892.300048828125,1890.800048828125,1892.300048828125,30224
1891.0,1892.0999755859375,1890.5999755859375,1892.0,27224
1893.199951171875,1893.199951171875,1891.0,1891.0,23412
1892.5999755859375,1893.9000244140625,1892.0,1893.5999755859375,28095
1892.9000244140625,1893.0,1891.5999755859375,1892.0,24598
1894.0999755859375,1894.9000244140625,1892.300048828125,1892.5999755859375,95545
1894.199951171875,1895.0,1894.0,1894.699951171875,25270
1895.9000244140625,1896.0,1893.9000244140625,1894.199951171875,77809
1895.9000244140625,1896.0,1895.0,1896.0,18986
1895.9000244140625,1896.0,1894.4000244140625,1895.800048828125,24161
1897.0,1897.199951171875,1895.4000244140625,1895.9000244140625,46523
1897.0,1897.699951171875,1896.800048828125,1896.800048828125,29227
1895.800048828125,1897.199951171875,1895.5999755859375,1897.0999755859375,20177
1894.800048828125,1896.0,1894.800048828125,1896.0,18794
1894.9000244140625,1896.0,1894.5999755859375,1894.5999755859375,22588
1895.0999755859375,1895.5999755859375,1894.4000244140625,1894.800048828125,20815
1895.9000244140625,1896.0999755859375,1895.0,1895.0,17986
1895.0999755859375,1896.0999755859375,1895.0999755859375,1895.699951171875,19522
1894.800048828125,1895.4000244140625,1894.5999755859375,1895.199951171875,20255
1894.199951171875,1895.0,1893.5999755859375,1894.9000244140625,20243
1894.300048828125,1894.4000244140625,1893.5999755859375,1894.0999755859375,13870
1893.699951171875,1894.4000244140625,1893.0999755859375,1894.4000244140625,17478
1896.0,1896.0999755859375,1893.5999755859375,1893.800048828125,20232
1894.5,1896.0,1894.5,1896.0,11897
1893.699951171875,1895.0,1893.699951171875,1894.699951171875,16110
1893.0,1894.199951171875,1893.0,1893.699951171875,19780
1891.5,1893.4000244140625,1891.300048828125,1893.0,21132
1890.699951171875,1891.9000244140625,1890.300048828125,1891.4000244140625,37108
1890.0,1890.5,1890.0,1890.5,20687
1890.4000244140625,1890.699951171875,1890.0,1890.0,19864
1890.9000244140625,1891.5999755859375,1890.300048828125,1890.5999755859375,11644
1890.0,1890.800048828125,1890.0,1890.699951171875,17158
1890.300048828125,1891.5999755859375,1890.0,1890.0,19609
1890.9000244140625,1891.4000244140625,1890.4000244140625,1890.4000244140625,16824
1892.199951171875,1892.199951171875,1890.800048828125,1890.800048828125,13365
1891.5,1892.5999755859375,1891.5,1892.5,12915
1890.0999755859375,1892.0,1890.0999755859375,1891.5,17038
1890.199951171875,1891.5,1888.699951171875,1890.0999755859375,30643
1890.0999755859375,1891.199951171875,1889.4000244140625,1890.300048828125,14430
1890.4000244140625,1890.4000244140625,1889.300048828125,1890.0,9263
1890.800048828125,1891.0,1889.699951171875,1890.300048828125,11220
1891.199951171875,1891.199951171875,1890.5999755859375,1890.800048828125,16562
1891.699951171875,1892.800048828125,1891.0999755859375,1891.199951171875,14213
1892.4000244140625,1892.4000244140625,1891.5,1891.699951171875,11802
1892.699951171875,1892.9000244140625,1891.9000244140625,1891.9000244140625,11303
1894.0,1894.5999755859375,1892.5999755859375,1892.800048828125,23246
1891.4000244140625,1893.5999755859375,1891.4000244140625,1893.5999755859375,35421
1891.300048828125,1892.699951171875,1891.199951171875,1891.4000244140625,21857
1891.699951171875,1892.300048828125,1891.300048828125,1891.4000244140625,11470
1891.699951171875,1892.4000244140625,1891.5999755859375,1891.5999755859375,15298
1892.699951171875,1892.699951171875,1891.199951171875,1891.699951171875,21540
1891.0,1893.0,1890.5,1892.699951171875,109094
1890.5,1891.199951171875,1890.5,1890.9000244140625,7128
1889.5999755859375,1891.0,1889.4000244140625,1890.5,50907
1887.9000244140625,1889.800048828125,1887.699951171875,1889.699951171875,30731
1887.9000244140625,1888.5,1887.9000244140625,1888.0,33725
1887.300048828125,1888.0,1887.0,1888.0,22549
1888.0,1889.4000244140625,1887.0,1887.0,95508
1888.0,1888.199951171875,1887.699951171875,1888.0,14094
1887.9000244140625,1888.5,1887.699951171875,1888.0,16123
1887.9000244140625,1888.0,1887.699951171875,1887.699951171875,9435
1887.300048828125,1887.9000244140625,1887.199951171875,1887.9000244140625,8905
1887.5,1888.0,1887.4000244140625,1887.5999755859375,8380
1888.0,1888.0,1887.5,1887.5,15747
1888.199951171875,1888.199951171875,1888.0,1888.0,7200
1888.0999755859375,1888.0999755859375,1888.0,1888.0999755859375,10585
1889.199951171875,1889.199951171875,1888.0,1888.0999755859375,21514
1889.0,1889.699951171875,1887.5999755859375,1888.800048828125,64888
1888.0,1889.0,1887.9000244140625,1888.4000244140625,6849
1888.0,1888.0999755859375,1887.9000244140625,1888.0,11246
1888.0,1888.0,1887.699951171875,1887.9000244140625,10074
1887.9000244140625,1888.0,1887.300048828125,1888.0,10614
1887.800048828125,1888.0,1887.5,1887.800048828125,9105
1887.9000244140625,1888.0,1887.800048828125,1888.0,8303
1887.4000244140625,1887.9000244140625,1887.0999755859375,1887.9000244140625,12865
1887.5,1888.0,1887.300048828125,1887.4000244140625,9300
1887.4000244140625,1887.5999755859375,1887.0,1887.5999755859375,9715
1887.5,1888.0,1887.199951171875,1887.4000244140625,28328
1885.0,1887.699951171875,1885.0,1887.4000244140625,50652
1885.699951171875,1886.0999755859375,1885.0,1885.0,23169
1885.300048828125,1886.199951171875,1885.0999755859375,1885.5999755859375,25014
1885.300048828125,1885.5,1885.0,1885.0999755859375,14543
1885.199951171875,1885.5999755859375,1885.0999755859375,1885.199951171875,13603
1885.199951171875,1885.5,1885.0,1885.5,9197
1885.0,1885.4000244140625,1885.0,1885.0999755859375,34882
1884.5999755859375,1885.199951171875,1884.199951171875,1884.9000244140625,44637
1887.0,1887.300048828125,1884.699951171875,1885.0,63076
1886.9000244140625,1888.0,1886.9000244140625,1887.4000244140625,28412
1886.199951171875,1886.9000244140625,1885.800048828125,1886.9000244140625,86944
1885.9000244140625,1886.5999755859375,1885.699951171875,1886.199951171875,33666
1886.300048828125,1886.5,1886.0,1886.0,9451
1886.699951171875,1886.9000244140625,1885.5999755859375,1886.300048828125,63649
1886.199951171875,1886.9000244140625,1886.0999755859375,1886.699951171875,31522
1887.9000244140625,1888.0,1886.0,1886.300048828125,67102
1888.0999755859375,1888.199951171875,1887.800048828125,1887.9000244140625,34909
1887.5,1888.199951171875,1887.0,1888.0,33487
1886.4000244140625,1887.5,1886.4000244140625,1887.5,37212
1886.0,1886.699951171875,1885.5999755859375,1886.4000244140625,15223
1886.0,1886.0999755859375,1885.4000244140625,1885.5999755859375,16066
1886.0,1886.5,1885.9000244140625,1885.9000244140625,9481
1888.0,1888.0,1885.800048828125,1886.0,16212
1887.9000244140625,1888.0,1887.5999755859375,1887.699951171875,9716
1888.0,1888.0,1887.9000244140625,1887.9000244140625,7769
1889.0,1889.699951171875,1888.5999755859375,1888.800048828125,40026
1890.699951171875,1890.699951171875,1888.9000244140625,1889.0,38814
1890.800048828125,1891.5999755859375,1890.5,1890.699951171875,41907
1890.0,1891.300048828125,1889.5,1890.699951171875,30582
1890.0,1890.300048828125,1889.0999755859375,1890.0,22156
1892.0,1892.5999755859375,1889.9000244140625,1890.199951171875,48829
1892.4000244140625,1892.699951171875,1891.4000244140625,1892.300048828125,26284
1893.5,1893.9000244140625,1892.300048828125,1892.4000244140625,49723
1893.199951171875,1894.0,1893.0999755859375,1893.699951171875,28404
1893.5999755859375,1893.800048828125,1892.5,1893.0999755859375,17513
1895.0,1895.0,1893.5,1893.5999755859375,48208
1894.0,1895.0,1893.9000244140625,1895.0,35892
1894.699951171875,1894.9000244140625,1893.699951171875,1894.0,12601
1894.199951171875,1894.699951171875,1894.0,1894.699951171875,13723
1894.699951171875,1894.699951171875,1894.0,1894.199951171875,26301
1894.9000244140625,1895.0,1894.0999755859375,1894.699951171875,27363
1894.699951171875,1895.9000244140625,1894.5999755859375,1895.0,69820
1896.9000244140625,1897.0,1894.800048828125,1895.0,73539
1897.5,1897.800048828125,1896.199951171875,1896.5,126226
1896.699951171875,1897.199951171875,1895.9000244140625,1897.0,42881
1897.0999755859375,1897.199951171875,1896.4000244140625,1896.5,33416
1897.0,1897.9000244140625,1897.0,1897.0999755859375,63179
1898.0,1898.0,1896.800048828125,1896.800048828125,49335
1897.699951171875,1898.0,1897.699951171875,1897.9000244140625,41860
1897.699951171875,1898.0,1897.0,1897.9000244140625,25389
1898.300048828125,1899.699951171875,1897.5,1897.800048828125,187855
1897.5,1899.0,1897.0999755859375,1898.800048828125,46047
1897.5999755859375,1898.5,1897.4000244140625,1897.699951171875,20068
1897.9000244140625,1898.300048828125,1896.5999755859375,1898.0,24437
1895.5999755859375,1898.0999755859375,1895.5,1897.9000244140625,14055
1898.5,1898.5,1896.0,1896.0,32810
1897.699951171875,1898.4000244140625,1897.199951171875,1898.300048828125,26244
1897.9000244140625,1898.0,1896.800048828125,1897.5999755859375,31405
1897.0999755859375,1897.9000244140625,1896.9000244140625,1897.800048828125,22638
1897.199951171875,1897.300048828125,1896.5,1897.199951171875,24031
1896.0999755859375,1897.4000244140625,1895.9000244140625,1897.199951171875,47468
1897.4000244140625,1897.9000244140625,1895.699951171875,1896.0999755859375,38805
1898.0,1898.0,1897.0999755859375,1897.4000244140625,24650
1897.9000244140625,1898.0,1897.0999755859375,1898.0,18628
1898.800048828125,1899.0,1897.699951171875,1897.9000244140625,45528
1899.300048828125,1899.300048828125,1898.199951171875,1898.9000244140625,91049
1899.300048828125,1900.0,1899.0,1899.199951171875,335631
1899.800048828125,1900.0,1898.9000244140625,1899.300048828125,47215
1899.800048828125,1900.0,1899.699951171875,1899.699951171875,35119
1901.0,1901.0,1899.800048828125,1899.9000244140625,57398
1902.300048828125,1902.4000244140625,1900.699951171875,1900.800048828125,114202
1900.5999755859375,1902.300048828125,1900.199951171875,1902.199951171875,47905
1901.0,1901.5,1899.800048828125,1900.4000244140625,40218
1901.5,1902.0,1900.9000244140625,1901.4000244140625,46123
1902.300048828125,1902.300048828125,1900.199951171875,1901.4000244140625,39583
1903.0999755859375,1903.800048828125,1902.0999755859375,1902.0999755859375,85556
1903.5999755859375,1903.5999755859375,1903.300048828125,1903.4000244140625,46736
1904.5999755859375,1904.5999755859375,1903.4000244140625,1903.4000244140625,54763
1904.800048828125,1904.9000244140625,1904.0,1904.5,31865
1904.4000244140625,1904.9000244140625,1904.0999755859375,1904.9000244140625,37079
1904.9000244140625,1904.9000244140625,1903.9000244140625,1904.4000244140625,26675
1906.0,1906.0,1904.699951171875,1904.9000244140625,133479
1907.199951171875,1907.199951171875,1905.9000244140625,1905.9000244140625,40175
1905.300048828125,1907.5,1905.0,1907.300048828125,51362
1905.0,1905.9000244140625,1904.9000244140625,1905.0,35922
1905.300048828125,1906.5999755859375,1904.4000244140625,1905.0,51605
1908.0,1908.0,1905.300048828125,1905.300048828125,43610
1908.699951171875,1909.0,1907.0999755859375,1908.0,76770
1908.4000244140625,1909.0,1908.0999755859375,1908.699951171875,41976
1909.0,1909.0999755859375,1907.800048828125,1908.5,52772
1909.699951171875,1909.9000244140625,1908.5999755859375,1908.800048828125,30949
1911.800048828125,1911.9000244140625,1909.5999755859375,1909.9000244140625,182012
1911.300048828125,1912.5999755859375,1911.300048828125,1911.300048828125,61303
1911.800048828125,1912.0,1910.9000244140625,1911.4000244140625,42805
1911.9000244140625,1912.0999755859375,1911.0,1912.0,26799
1908.699951171875,1910.9000244140625,1908.5999755859375,1910.300048828125,48027
1908.4000244140625,1909.4000244140625,1908.0,1909.4000244140625,32520
1906.300048828125,1908.5999755859375,1906.199951171875,1908.4000244140625,39319
1906.9000244140625,1907.300048828125,1906.0,1907.0999755859375,39027
1907.800048828125,1909.0999755859375,1906.800048828125,1906.9000244140625,51658
1908.699951171875,1908.699951171875,1907.0999755859375,1908.4000244140625,35388
1907.5999755859375,1909.0,1906.9000244140625,1908.699951171875,42325
1908.9000244140625,1909.4000244140625,1906.5999755859375,1906.5999755859375,46606
1908.0,1909.0,1907.4000244140625,1908.800048828125,28109
1908.9000244140625,1908.9000244140625,1907.5,1907.5,43751
1909.800048828125,1909.9000244140625,1908.300048828125,1908.9000244140625,23764
1909.0999755859375,1909.9000244140625,1908.5,1909.300048828125,43431
1911.0,1911.0,1908.5,1909.0,47194
1910.699951171875,1911.800048828125,1910.4000244140625,1911.0,38318
1909.9000244140625,1911.300048828125,1909.5,1910.699951171875,47762
1909.9000244140625,1910.300048828125,1908.800048828125,1910.300048828125,34418
1911.199951171875,1911.800048828125,1909.4000244140625,1909.800048828125,35590
1912.0999755859375,1912.0999755859375,1911.0,1911.5999755859375,40470
1911.9000244140625,1912.4000244140625,1910.5999755859375,1912.199951171875,27323
1911.5,1911.5999755859375,1910.4000244140625,1911.5,28260
1910.4000244140625,1911.199951171875,1910.199951171875,1911.199951171875,25742
1908.800048828125,1910.4000244140625,1908.0999755859375,1910.4000244140625,23828
1908.300048828125,1909.199951171875,1908.199951171875,1908.699951171875,22395
1910.5999755859375,1910.5999755859375,1908.0,1908.300048828125,36308
1912.300048828125,1912.5,1910.5999755859375,1910.5999755859375,45135
1910.800048828125,1912.300048828125,1910.5999755859375,1912.300048828125,13688
1909.300048828125,1910.4000244140625,1908.9000244140625,1910.4000244140625,15734
1908.5999755859375,1909.800048828125,1908.0999755859375,1909.300048828125,26463
1908.9000244140625,1909.5,1908.199951171875,1908.5999755859375,36453
1908.699951171875,1909.4000244140625,1908.0,1909.4000244140625,23246
1909.9000244140625,1910.800048828125,1908.4000244140625,1908.699951171875,32468
1909.699951171875,1910.5,1909.0,1910.4000244140625,50986
1911.5,1911.9000244140625,1909.4000244140625,1909.4000244140625,46440
1910.199951171875,1911.9000244140625,1910.199951171875,1911.9000244140625,17668
1910.0999755859375,1910.800048828125,1910.0,1910.699951171875,20509
1910.699951171875,1911.0,1910.0,1910.0,28944
1911.199951171875,1912.300048828125,1910.9000244140625,1911.0,30356
1913.699951171875,1914.199951171875,1911.0999755859375,1911.0999755859375,91801
1914.0,1914.0,1912.300048828125,1913.9000244140625,33522
1915.0999755859375,1917.0,1913.5,1914.0,167006
1916.0999755859375,1916.800048828125,1915.199951171875,1915.699951171875,35356
1915.800048828125,1917.0,1915.199951171875,1916.0999755859375,46526
1916.4000244140625,1916.5999755859375,1914.699951171875,1915.0999755859375,50151
1916.0,1916.5999755859375,1915.0,1916.5,52918
1914.5999755859375,1915.9000244140625,1913.699951171875,1915.9000244140625,35306
1913.199951171875,1915.300048828125,1913.0,1914.5,32258
1912.9000244140625,1913.199951171875,1910.199951171875,1913.0,45521
1915.0,1915.0,1912.5,1912.800048828125,62003
1913.0,1914.5,1912.4000244140625,1914.4000244140625,21490
1913.199951171875,1913.5999755859375,1912.199951171875,1912.5999755859375,64274
1913.300048828125,1914.4000244140625,1913.0,1913.5,38910
1912.4000244140625,1913.5,1912.199951171875,1913.0,77331
1911.699951171875,1913.0999755859375,1911.0,1912.699951171875,53150
1910.5,1911.4000244140625,1910.0999755859375,1911.4000244140625,18329
1912.800048828125,1913.199951171875,1910.0999755859375,1910.5,48940
1914.9000244140625,1915.699951171875,1912.800048828125,1912.800048828125,107055
1914.9000244140625,1915.0,1914.0999755859375,1914.9000244140625,17720
1913.5999755859375,1914.9000244140625,1913.300048828125,1914.9000244140625,14869
1912.699951171875,1913.9000244140625,1912.5999755859375,1913.5999755859375,47375
1913.0,1913.4000244140625,1912.199951171875,1912.199951171875,20352
1913.4000244140625,1914.5999755859375,1912.0999755859375,1913.0,77337
1912.5999755859375,1913.5999755859375,1912.0,1913.5,29108
1915.5,1915.699951171875,1912.5,1912.9000244140625,108754
1917.0,1917.0,1914.300048828125,1915.5999755859375,136782
1916.0,1917.199951171875,1916.0,1917.0,113553
1913.5999755859375,1916.0,1913.4000244140625,1916.0,37885
1912.0999755859375,1913.800048828125,1912.0999755859375,1913.199951171875,29523
1910.5,1911.9000244140625,1910.0,1911.0,29489
1912.0999755859375,1912.699951171875,1909.0,1910.199951171875,93753
1911.9000244140625,1913.5999755859375,1911.5999755859375,1911.5999755859375,27042
1912.800048828125,1913.4000244140625,1911.5,1911.9000244140625,29628
1911.699951171875,1913.5,1911.300048828125,1912.800048828125,52639
1912.4000244140625,1912.800048828125,1911.300048828125,1911.5,20943
1913.0,1913.0,1911.300048828125,1912.4000244140625,27157
1912.800048828125,1913.199951171875,1911.9000244140625,1912.9000244140625,21918
1912.4000244140625,1912.699951171875,1911.699951171875,1912.699951171875,22642
1915.199951171875,1915.199951171875,1912.199951171875,1912.4000244140625,75554
1915.9000244140625,1916.199951171875,1914.5999755859375,1915.0999755859375,137312
1915.199951171875,1916.4000244140625,1914.4000244140625,1915.800048828125,48764
1916.9000244140625,1917.199951171875,1914.5,1915.199951171875,58736
1916.699951171875,1917.5,1916.0,1917.0999755859375,47708
1916.9000244140625,1917.0,1916.199951171875,1916.300048828125,35639
1915.0,1917.0,1914.0999755859375,1917.0,43328
1916.0,1916.0,1914.5,1915.0,28816
1918.0,1918.699951171875,1916.199951171875,1916.5,92770
1918.9000244140625,1919.0,1916.9000244140625,1918.5,53625
1918.0,1919.0,1917.699951171875,1918.9000244140625,26476
1916.9000244140625,1918.0999755859375,1916.5,1918.0,19490
1916.9000244140625,1918.0,1916.699951171875,1916.699951171875,16843
1916.699951171875,1917.800048828125,1916.5,1916.699951171875,26347
1917.0,1917.5,1916.300048828125,1917.0999755859375,23113
1916.699951171875,1917.0,1916.0,1917.0,32043
1917.9000244140625,1917.9000244140625,1916.300048828125,1916.5999755859375,26670
1918.699951171875,1918.9000244140625,1917.699951171875,1917.9000244140625,44357
1917.9000244140625,1919.0,1917.9000244140625,1918.699951171875,46791
1919.0,1919.0,1918.0,1918.0,28377
1918.0,1919.699951171875,1918.0,1919.0,54013
1918.0,1918.4000244140625,1917.0,1917.800048828125,47528
1913.5,1918.0,1913.4000244140625,1918.0,47692
1910.0,1914.5999755859375,1908.5,1913.5,150733
1912.199951171875,1912.5,1909.699951171875,1909.699951171875,47071
1913.4000244140625,1914.9000244140625,1911.0,1912.0,95303
1912.0999755859375,1913.4000244140625,1911.199951171875,1913.0,25660
1911.699951171875,1913.0999755859375,1911.0,1912.0999755859375,46381
1911.300048828125,1911.9000244140625,1910.800048828125,1911.699951171875,25493
1912.0,1912.0,1910.699951171875,1910.699951171875,21556
1911.300048828125,1912.0,1910.699951171875,1912.0,29372
1911.0,1911.5,1910.300048828125,1911.199951171875,37502
1910.199951171875,1911.0999755859375,1910.0,1911.0999755859375,23281
1911.0999755859375,1911.5,1909.800048828125,1910.199951171875,76900
1912.5999755859375,1913.0999755859375,1911.0,1911.0999755859375,41587
1910.9000244140625,1913.0,1910.300048828125,1912.5999755859375,44420
1911.5999755859375,1912.0,1910.4000244140625,1910.9000244140625,69883
1910.199951171875,1911.300048828125,1910.0,1911.300048828125,42749
1910.5999755859375,1910.699951171875,1910.0,1910.199951171875,40313
1911.9000244140625,1911.9000244140625,1910.5999755859375,1910.699951171875,44316
1912.199951171875,1912.800048828125,1911.5,1911.9000244140625,29688
1913.199951171875,1913.5999755859375,1912.300048828125,1912.300048828125,28953
1913.0,1913.800048828125,1912.800048828125,1913.199951171875,38179
1911.699951171875,1913.0,1910.699951171875,1913.0,125213
1911.0999755859375,1912.5,1910.5999755859375,1911.4000244140625,31472
1910.5,1911.4000244140625,1910.199951171875,1911.0999755859375,33099
1910.0999755859375,1910.9000244140625,1909.5999755859375,1910.4000244140625,61095
1912.0999755859375,1912.5,1909.9000244140625,1910.0999755859375,31976
1911.800048828125,1912.0,1910.9000244140625,1911.4000244140625,39242
1911.300048828125,1911.800048828125,1910.5999755859375,1911.699951171875,23305
1910.699951171875,1911.300048828125,1910.0999755859375,1911.199951171875,28576
1910.4000244140625,1910.699951171875,1909.9000244140625,1910.4000244140625,16806
1911.0,1911.199951171875,1910.5,1910.5999755859375,28093
1910.699951171875,1911.0999755859375,1910.699951171875,1911.0999755859375,12511
1909.5,1910.800048828125,1909.5,1910.699951171875,64238
1909.4000244140625,1909.699951171875,1909.0,1909.0999755859375,23796
1908.4000244140625,1909.4000244140625,1908.0,1909.4000244140625,30627
1910.4000244140625,1910.699951171875,1908.4000244140625,1908.4000244140625,56097
1909.9000244140625,1910.5,1909.4000244140625,1910.4000244140625,67319
1909.0999755859375,1909.800048828125,1909.0,1909.800048828125,22180
1908.199951171875,1909.199951171875,1908.0,1909.199951171875,26764
1908.300048828125,1908.5999755859375,1908.199951171875,1908.300048828125,25488
1908.0,1908.699951171875,1907.800048828125,1908.300048828125,40173
1906.4000244140625,1908.0,1905.5999755859375,1908.0,54397
1907.699951171875,1907.800048828125,1906.0,1906.4000244140625,55112
1910.0,1910.0,1907.199951171875,1907.800048828125,52876
